SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"05074500","RED LAKE RIVER NEAR RED LAKE, MN","ST","USGS",-95.27667140,47.95745720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05074500"
"05078000","CLEARWATER RIVER AT PLUMMER, MN","ST","USGS",-96.04642260,47.92329740,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05078000"
"05078230","LOST RIVER AT OKLEE, MN","ST","USGS",-95.85863690,47.84301627,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05078230"
"05085450","SNAKE RIVER ABOVE WARREN, MN","ST","USGS",-96.71805560,48.20972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05085450"
"05104500","ROSEAU RIVER BELOW SOUTH FORK NEAR MALUNG, MN","ST","USGS",-95.74248850,48.79470197,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05104500"
"05106000","SPRAGUE CREEK NEAR SPRAGUE, MANITOBA, CANADA","ST","USGS",-95.66219920,48.99248859,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05106000"
"05107500","ROSEAU RIVER AT ROSS, MN","ST","USGS",-95.92194020,48.91026030,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05107500"
"05112000","ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN","ST","USGS",-96.46308040,48.98164829,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05112000"
"05129290","GOLD PORTAGE OUTLET FROM KABETOGAMA LK NR RAY,MN","ST","USGS",-93.07486880,48.52436350,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05129290"
"05129515","RAINY R AT BOAT LANDING BLW INTERNATIONAL FALLS,MN","ST","USGS",-93.44666670,48.59222220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05129515"
"05132000","BIG FORK RIVER AT BIG FALLS, MN","ST","USGS",-93.80712450,48.19578490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05132000"
"05133500","RAINY RIVER AT MANITOU RAPIDS, MN","ST","USGS",-93.91322800,48.63440090,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05133500"
"05134200","RAPID RIVER NEAR BAUDETTE, MN","ST","USGS",-94.56271600,48.53608068,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05134200"
"05137500","RAINY RIVER NEAR BOAT LANDING AT WHEELERS POINT,MN","ST","USGS",-94.70500000,48.83027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05137500"
"05140520","LAKE OF THE WOODS AT WARROAD, MN","LK","USGS",-95.31607080,48.90415450,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05140520"
"05140521","LK OF THE WOODS @ SPRINGSTEEL IS NR. WARROAD, MN","ST","USGS",-95.30690390,48.94582270,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05140521"
"05200510","MISSISSIPPI RIVER NEAR BEMIDJI, MN","ST","USGS",-94.72804360,47.48328559,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05200510"
"05207600","MISSISSIPPI RIVER AT WILLOW BEACH AT BALL CLUB, MN","ST","USGS",-93.90138890,47.30222220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05207600"
"05210000","MISSISSIPPI R. AT DAYS HIGH LANDING NR DEER RIVER","ST","USGS",-93.80299900,47.25217220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05210000"
"05211000","MISSISSIPPI RIVER AT GRAND RAPIDS, MN","ST","USGS",-93.53021440,47.23216599,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05211000"
"05227500","MISSISSIPPI RIVER AT AITKIN, MN","ST","USGS",-93.70747120,46.54051280,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05227500"
"05227530","MISSISSIPPI RIVER DIVERSION NEAR AITKIN, MN","ST","USGS",-93.68694440,46.59166667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05227530"
"05242300","MISSISSIPPI RIVER AT BRAINERD, MN","ST","USGS",-94.18332790,46.37774400,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05242300"
"05243725","STRAIGHT RIVER NEAR PARK RAPIDS, MN","ST","USGS",-95.06585520,46.87495909,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05243725"
"05244000","CROW WING RIVER AT NIMROD, MN","ST","USGS",-94.87918390,46.64023789,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05244000"
"05245100","LONG PRAIRIE RIVER AT LONG PRAIRIE, MN","ST","USGS",-94.86585520,45.97496449,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05245100"
"05267000","MISSISSIPPI RIVER NEAR ROYALTON, MN","ST","USGS",-94.35527820,45.82607650,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05267000"
"05270500","SAUK RIVER NEAR ST. CLOUD, MN","ST","USGS",-94.23360330,45.55968715,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05270500"
"05270700","MISSISSIPPI RIVER AT ST. CLOUD, MN","ST","USGS",-94.14582200,45.54718750,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05270700"
"05275000","ELK RIVER NEAR BIG LAKE, MN","ST","USGS",-93.66690980,45.33385370,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05275000"
"05280000","CROW RIVER AT ROCKFORD, MN","ST","USGS",-93.73413200,45.08662970,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05280000"
"05283500","MISSISSIPPI RIVER AT US HWY 169 AT CHAMPLIN, MN","ST","USGS",-93.39467600,45.19163166,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05283500"
"05284000","MILLE LACS LAKE AT COVE BAY NEAR ONAMIA, MN","LK","USGS",-93.61913250,46.10995810,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05284000"
"05286000","RUM RIVER NEAR ST. FRANCIS, MN","ST","USGS",-93.37245370,45.32774267,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05286000"
"05287890","ELM CREEK NR CHAMPLIN, MN","ST","USGS",-93.43662120,45.16329810,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05287890"
"05288490","COON CREEK AT VALE STREET IN COON RAPIDS, MN","ST","USGS",-93.29192360,45.14636988,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05288490"
"05288500","MISSISSIPPI RIVER AT HWY 610 IN BROOKLYN PARK, MN","ST","USGS",-93.29689470,45.12663180,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05288500"
"05288580","RICE CREEK BLW OLD HWY. 8 IN MOUNDS VIEW, MN","ST","USGS",-93.19500000,45.09333330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05288580"
"05288670","MISSISSIPPI RIVER ABV 37TH AVE. NE IN FRIDLEY, MN","ST","USGS",-93.27938890,45.04327778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05288670"
"05288705","SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN","ST","USGS",-93.31022740,45.04996508,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05288705"
"05289800","MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN","ST","USGS",-93.21272240,44.91552097,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05289800"
"05290000","LITTLE MINNESOTA RIVER NEAR PEEVER, SD","ST","USGS",-96.87555560,45.61583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05290000"
"05291000","WHETSTONE RIVER NEAR BIG STONE CITY, SD","ST","USGS",-96.48755700,45.29163160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05291000"
"05292000","MINNESOTA RIVER AT ORTONVILLE, MN","ST","USGS",-96.44422310,45.29552046,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05292000"
"05293000","YELLOW BANK RIVER NEAR ODESSA, MN","ST","USGS",-96.35366500,45.22690940,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05293000"
"05294000","POMME DE TERRE RIVER AT APPLETON, MN","ST","USGS",-96.02254550,45.20273930,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05294000"
"05300000","LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN","ST","USGS",-95.91975420,44.99523647,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05300000"
"05301000","MINNESOTA RIVER NEAR LAC QUI PARLE, MN","ST","USGS",-95.86836480,45.02134720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05301000"
"05304500","CHIPPEWA RIVER NEAR MILAN, MN","ST","USGS",-95.79892240,45.10829200,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05304500"
"05304995","CHIPPEWA R. (HW) ABOVE COUNTY RD 13 NR WATSON, MN","ST","USGS",-95.79027780,45.02277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05304995"
"05305000","CHIPPEWA RIVER (TW) NEAR WATSON, MN","ST","USGS",-95.79058480,45.02106855,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05305000"
"05311000","MINNESOTA RIVER AT MONTEVIDEO, MN","ST","USGS",-95.73363740,44.93329030,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05311000"
"05311150","MINNESOTA RIVER AT HWY 212 IN GRANITE FALLS, MN","ST","USGS",-95.54416670,44.80555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05311150"
"05313500","YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN","ST","USGS",-95.54411110,44.71516667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05313500"
"05315000","REDWOOD RIVER NEAR MARSHALL, MN","ST","USGS",-95.82955560,44.43016667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05315000"
"05316500","REDWOOD RIVER NEAR REDWOOD FALLS, MN","ST","USGS",-95.17249920,44.52357010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05316500"
"05316580","MINNESOTA RIVER AT MORTON, MN","ST","USGS",-94.99638380,44.54607170,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05316580"
"05316770","MINNESOTA RIVER AT NEW ULM, MN","ST","USGS",-94.43361110,44.29694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05316770"
"05317000","COTTONWOOD RIVER NEAR NEW ULM, MN","ST","USGS",-94.43860560,44.28939167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05317000"
"05317200","LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN","ST","USGS",-94.33885580,44.24635340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05317200"
"05319500","WATONWAN RIVER NEAR GARDEN CITY, MN","ST","USGS",-94.19551440,44.04635215,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05319500"
"05320000","BLUE EARTH RIVER NEAR RAPIDAN, MN","ST","USGS",-94.10940190,44.09552035,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05320000"
"05320500","LE SUEUR RIVER NEAR RAPIDAN, MN","ST","USGS",-94.04190020,44.10968777,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05320500"
"05325000","MINNESOTA RIVER AT MANKATO, MN","ST","USGS",-94.00328860,44.16885530,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05325000"
"05327000","HIGH ISLAND CREEK NEAR HENDERSON, MN","ST","USGS",-93.92191130,44.57190790,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05327000"
"05330000","MINNESOTA RIVER NEAR JORDAN, MN","ST","USGS",-93.64190200,44.69301845,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05330000"
"05331000","MISSISSIPPI RIVER AT ST. PAUL, MN","ST","USGS",-93.08811110,44.94444440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05331000"
"05331580","MISSISSIPPI RIVER BELOW L&D #2 AT HASTINGS, MN","ST","USGS",-92.84777780,44.74583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05331580"
"05331833","NAMEKAGON RIVER AT LEONARDS, WI","ST","USGS",-91.32937780,46.17136870,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05331833"
"05333500","ST. CROIX RIVER NEAR DANBURY, WI","ST","USGS",-92.24666670,46.07611110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05333500"
"05336700","KETTLE RIVER BELOW SANDSTONE, MN","ST","USGS",-92.86408990,46.10550480,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05336700"
"05338500","SNAKE RIVER NEAR PINE CITY, MN","ST","USGS",-92.93354120,45.84162199,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05338500"
"05340500","ST. CROIX RIVER AT ST. CROIX FALLS, WI","ST","USGS",-92.64694440,45.40694440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05340500"
"05341550","ST. CROIX RIVER AT STILLWATER, MN","ST","USGS",-92.80409630,45.05607806,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05341550"
"05341752","WILLOW RIVER @ WILLOW R STATE PARK NR BURKHARDT,WI","ST","USGS",-92.70833330,45.01166667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05341752"
"05342000","KINNICKINNIC RIVER NEAR RIVER FALLS, WI","ST","USGS",-92.73305560,44.83083330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05342000"
"05344490","ST. CROIX RIVER AT PRESCOTT, WI","ST","USGS",-92.80464730,44.74913428,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05344490"
"05344500","MISSISSIPPI RIVER AT PRESCOTT, WI","ST","USGS",-92.80020260,44.74580095,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05344500"
"05345000","VERMILLION RIVER NEAR EMPIRE, MN","ST","USGS",-93.05493580,44.66663318,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05345000"
"05346050","Clear Lake, east side, at Prairie Island, MN(SW08)","LK","USGS",-92.71025000,44.65244440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05346050"
"05353800","STRAIGHT RIVER NEAR FARIBAULT, MN","ST","USGS",-93.23104730,44.25801920,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05353800"
"05354500","CANNON RIVER AT CO. HWY. 29 BELOW FARIBAULT, MN","ST","USGS",-93.25666670,44.35972220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05354500"
"05355024","CANNON RIVER AT NORTHFIELD MN","ST","USGS",-93.15966670,44.45858330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05355024"
"05355038","CHUB CREEK AT CO. HWY. 47 ABOVE RANDOLPH, MN","ST","USGS",-93.07250000,44.52888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05355038"
"05355080","PRAIRIE CREEK NEAR CANNON FALLS, MN","ST","USGS",-93.00361110,44.47166667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05355080"
"05355092","CANNON RIVER AT 9TH ST. BRIDGE IN CANNON FALLS, MN","ST","USGS",-92.91202780,44.51697220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05355092"
"05355200","CANNON RIVER AT WELCH, MN","ST","USGS",-92.73214290,44.56385590,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05355200"
"05355250","MISSISSIPPI RIVER AT RED WING, MN","ST","USGS",-92.54244440,44.56530556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05355250"
"05356000","CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI","ST","USGS",-91.07888890,45.84861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05356000"
"05356500","CHIPPEWA RIVER NEAR BRUCE, WI","ST","USGS",-91.26098780,45.45218670,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05356500"
"05357205","ALLEQUASH CREEK NEAR SAYNER, WI","ST","USGS",-89.59939440,46.03084440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357205"
"05357206","ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI","ST","USGS",-89.60777780,46.03277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357206"
"05357215","ALLEQUASH CREEK @ CT HWY M NR BOULDER JUNCTION, WI","ST","USGS",-89.65277780,46.02388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357215"
"05357225","STEVENSON CREEK @ CT HWY M NR BOULDER JUNCTION, WI","ST","USGS",-89.64722220,46.06138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357225"
"05357230","NORTH CREEK AT TROUT LAKE NEAR BOULDER JUNCTION,WI","ST","USGS",-89.66722220,46.07861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357230"
"05357245","TROUT RIVER AT TROUT LAKE NEAR BOULDER JUNCTION,WI","ST","USGS",-89.70555560,46.03555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357245"
"05357335","BEAR RIVER NEAR MANITOWISH WATERS, WI","ST","USGS",-89.98460350,46.04883770,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05357335"
"05359500","SOUTH FORK FLAMBEAU RIVER NEAR PHILLIPS, WI","ST","USGS",-90.61555560,45.70333330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05359500"
"05360500","FLAMBEAU RIVER NEAR BRUCE, WI","ST","USGS",-91.21944440,45.40638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05360500"
"05362000","JUMP RIVER AT SHELDON, WI","ST","USGS",-90.95652500,45.30802638,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05362000"
"05365500","CHIPPEWA RIVER AT CHIPPEWA FALLS, WI","ST","USGS",-91.41083330,44.92666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05365500"
"05365550","CHIPPEWA RIVER BELOW DELLS DAM AT EAU CLAIRE, WI","ST","USGS",-91.50761110,44.82258330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05365550"
"05366800","CHIPPEWA R AT GRAND AVE AT EAU CLAIRE, WI","ST","USGS",-91.50296650,44.80959899,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05366800"
"053674967","TROUT CREEK AT TENTH STREET NEAR BLOOMER, WI","ST","USGS",-91.65111110,45.09944440,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=053674967"
"05367500","RED CEDAR RIVER NEAR COLFAX, WI","ST","USGS",-91.71194440,45.05305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05367500"
"05368000","HAY RIVER AT WHEELER, WI","ST","USGS",-91.91101040,45.04774010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05368000"
"05369000","RED CEDAR RIVER AT MENOMONIE, WI","ST","USGS",-91.93805560,44.87527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05369000"
"05369500","CHIPPEWA RIVER AT DURAND, WI","ST","USGS",-91.97133330,44.63100000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05369500"
"05372995","SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN","ST","USGS",-92.46628890,44.06163100,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05372995"
"05374000","ZUMBRO RIVER AT ZUMBRO FALLS, MN","ST","USGS",-92.43000000,44.28555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05374000"
"05383950","ROOT RIVER NEAR PILOT MOUND, MN","ST","USGS",-92.03015730,43.78468580,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05383950"
"05384350","ROOT RIVER ABOVE RUSHFORD, MN","ST","USGS",-91.80388890,43.79777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05384350"
"05384500","RUSH CREEK NEAR RUSHFORD, MN","ST","USGS",-91.77792690,43.83329730,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05384500"
"05385000","ROOT RIVER NEAR HOUSTON, MN","ST","USGS",-91.56986540,43.76857719,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05385000"
"05385500","SOUTH FORK ROOT RIVER NEAR HOUSTON, MN","ST","USGS",-91.56403170,43.73857768,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05385500"
"05391000","WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI","ST","USGS",-89.55236359,45.83050860,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05391000"
"05396000","BIG RIB RIVER AT RIB FALLS, WI","ST","USGS",-89.90527780,44.97250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05396000"
"05397500","EAU CLAIRE RIVER AT KELLY, WI","ST","USGS",-89.55194440,44.91888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05397500"
"05403202","WISCONSIN R BELOW CASTLE ROCK DAM NR MAUSTON, WI","ST","USGS",-89.94900000,43.85613889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05403202"
"05427718","YAHARA RIVER AT WINDSOR, WI","ST","USGS",-89.35250000,43.20888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427718"
"05427850","YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI","ST","USGS",-89.40194440,43.15083330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427850"
"05427880","SIXMILE CREEK AT STATE HIGHWAY 19 NEAR WAUNAKEE,WI","ST","USGS",-89.47288890,43.19222220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427880"
"05427910","SIXMILE CREEK @ COUNTY TRNK HGHWY M NR WAUNAKEE,WI","ST","USGS",-89.43683330,43.14683330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427910"
"05427927","DORN (SPRING) CREEK @ CT HIGHWAY Q NR WAUNAKEE, WI","ST","USGS",-89.47186110,43.14505556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427927"
"05427930","DORN (SPRING) CREEK AT CT HIGHWAY M NR WAUNAKEE,WI","ST","USGS",-89.44230560,43.14027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427930"
"05427943","PHEASANT BRANCH AT AIRPORT ROAD NEAR MIDDLETON, WI","ST","USGS",-89.53611110,43.11111110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427943"
"054279465","S FORK PHEASANT BRANCH @ DEMING WAY @ MIDDLETON,WI","ST","USGS",-89.52151000,43.09860617,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=054279465"
"05427948","PHEASANT BRANCH AT MIDDLETON, WI","ST","USGS",-89.51166670,43.10333330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05427948"
"05428500","YAHARA RIVER AT EAST MAIN STREET AT MADISON, WI","ST","USGS",-89.36083330,43.08944444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05428500"
"05429500","YAHARA RIVER AT MC FARLAND, WI","ST","USGS",-89.30500000,43.00888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05429500"
"05429700","YAHARA RIVER @ FORTON STREET BRIDGE @ STOUGHTON,WI","ST","USGS",-89.22039370,42.91972390,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05429700"
"05430175","YAHARA RIVER NEAR FULTON, WI","ST","USGS",-89.17194440,42.82638889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05430175"
"05457000","CEDAR RIVER NEAR AUSTIN, MN","ST","USGS",-92.97463690,43.63718529,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05457000"
"05464420","Cedar River at Blairs Ferry Road at Palo, IA","ST","USGS",-91.78518030,42.06916346,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05464420"
"05464480","Cedar River at Edgewood Road at Cedar Rapids, IA","ST","USGS",-91.70490300,42.01166550,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05464480"
"05464500","Cedar River at Cedar Rapids, IA","ST","USGS",-91.66712390,41.97194549,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05464500"
"05464730","Cedar River below Indian Creek at Cedar Rapids, IA","ST","USGS",-91.57708330,41.96300000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05464730"
"05475350","DES MOINES RIVER ABOVE WINDOM, MN","ST","USGS",-95.16110410,43.89023529,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05475350"
"05476000","DES MOINES RIVER AT JACKSON, MN","ST","USGS",-94.98512990,43.62079160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05476000"
"05524500","IROQUOIS RIVER NEAR FORESMAN, IN","ST","USGS",-87.30669120,40.87059306,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05524500"
"05536160","LITTLE CALUMET RIVER NEAR HAMMOND, IN","ST","USGS",-87.47448480,41.56836897,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536160"
"05536165","LITTLE CALUMET RIVER AT HIGHLAND, IN","ST","USGS",-87.46101230,41.56967460,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536165"
"05536179","HART DITCH AT DYER, IN","ST-DCH","USGS",-87.51004000,41.50781320,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536179"
"05536191","LITTLE CALUMET R AT NORTHCOTE AV AT MUNSTER, IN","ST","USGS",-87.48577780,41.56658330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536191"
"05536195","LITTLE CALUMET RIVER AT MUNSTER, IN","ST","USGS",-87.52222220,41.57750000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536195"
"05536357","GRAND CALUMET RIVER AT HOHMAN AV AT HAMMOND, IN","ST","USGS",-87.51809810,41.62447980,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=05536357"
"055451345","WHITE RIVER AT CENTER STREET AT LAKE GENEVA, WI","ST","USGS",-88.43361110,42.59055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=055451345"
